threshold,final_accuracy,after_layer1_isolated_accuracy,after_layer1_rate,after_layer1_accuracy,after_layer2_isolated_accuracy,after_layer2_rate,after_layer2_accuracy,after_layer3_isolated_accuracy,after_layer3_rate,after_layer3_accuracy,after_layer1_sequential_rate,after_layer1_sequential_accuracy,after_layer2_sequential_rate,after_layer2_sequential_accuracy,after_layer3_sequential_rate,after_layer3_sequential_accuracy,final_rate,overall_accuracy
0.86,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,21.48148148148148,100.0,0.0,0.0,0.0,0.0,21.48148148148148,100.0,78.51851851851852,99.62962962962963
0.87,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,18.88888888888889,100.0,0.0,0.0,0.0,0.0,18.88888888888889,100.0,81.11111111111111,99.62962962962963
0.88,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,15.925925925925926,100.0,0.0,0.0,0.0,0.0,15.925925925925926,100.0,84.07407407407408,99.62962962962963
0.89,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,14.444444444444445,100.0,0.0,0.0,0.0,0.0,14.444444444444445,100.0,85.55555555555556,99.62962962962963
0.9,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,11.11111111111111,100.0,0.0,0.0,0.0,0.0,11.11111111111111,100.0,88.88888888888889,99.62962962962963
0.91,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,9.25925925925926,100.0,0.0,0.0,0.0,0.0,9.25925925925926,100.0,90.74074074074075,99.62962962962963
0.92,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,6.296296296296297,100.0,0.0,0.0,0.0,0.0,6.296296296296297,100.0,93.70370370370371,99.62962962962963
0.93,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,3.3333333333333335,100.0,0.0,0.0,0.0,0.0,3.3333333333333335,100.0,96.66666666666667,99.62962962962963
0.94,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,1.8518518518518519,100.0,0.0,0.0,0.0,0.0,1.8518518518518519,100.0,98.14814814814815,99.62962962962963
0.95,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,0.7407407407407407,100.0,0.0,0.0,0.0,0.0,0.7407407407407407,100.0,99.25925925925925,99.62962962962963
0.96,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,0.7407407407407407,100.0,0.0,0.0,0.0,0.0,0.7407407407407407,100.0,99.25925925925925,99.62962962962963
0.97,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.62962962962963
0.98,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.62962962962963
0.99,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.62962962962963
1.0,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.62962962962963
